SMILES,pIC50,num_atoms,logP
c1ccc(-c2cc3ccccn3c2)cc1,0,15,3.6063
C=CCC1CN(C)CCC1(OC(=O)CC)c1ccccc1,0,21,3.3629
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0.18,52,0.756400000000006
CCCCN(CCC)N=O,0.01,10,2.1799
COc1ccco1,0.05,7,1.2882
BrC=CBr,0.01,4,2.2474
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,0,17,6.6206
CNC(=S)NC12CC3CC(CC(C3)C1)C2,0.01,15,2.0491
c1ccc(-c2csnn2)cc1,0.01,11,2.2051
CC(=O)NC(CCC(=O)O)C(N)=O,,13,-1.1588
Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,,17,-0.53708
Clc1cccc(-c2ccccc2Cl)c1,0,14,4.6604
CN1C(=O)SC(=CC=Cc2ccc([N+](=O)[O-])o2)C1=O,0,19,2.4101
CN1C(=N)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,0.02,17,1.66867
O=CNc1nccs1,0.19,8,0.7114
CNC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,0.04,17,1.3775
CN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,0.01,17,1.8539
CCN1C(=N)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,0.01,18,2.05877
CN=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,0.02,18,1.7197
CCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,0.01,18,2.244
C=CCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,0,19,2.4101
N#Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,0.01,19,1.94128
CC(C)c1ccccc1-c1ccccc1,0,15,4.477
CCc1nccnc1OC,0.09,10,1.0476
CN(C)C1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,0.02,18,1.7197
CCCCCCCCCCCCCCNCCO,0,18,4.2694
O=C(O)c1ccccc1NCCO,0.16,13,0.789
CCCOC(=O)c1ccccc1Cl,0,13,2.9068
c1ccc(-c2ncc3ccccc3n2)cc1,0,16,3.2968
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0.01,22,2.19612
Cc1ccccc1NC(=O)c1cc(Cl)ccc1O,0,18,3.60632
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,,29,-0.63608
Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,0.02,17,1.8072
CON(C)C(=O)Nc1ccc(OCc2ccccc2)cc1,0,21,3.2907
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0,26,5.76050000000001
CN(C)Cc1cccs1,0.02,9,1.8097
CN(C)CCc1cccs1,0.01,10,1.8522
NC(=S)c1ccc([N+](=O)[O-])cc1,0.06,12,1.229
COC(=O)C(C)=CC1C(C(=O)OC)C1(C)C,0.03,16,1.5509
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,0,18,4.8779
CCCc1ccc(CC(=O)O)cc1,0.01,13,2.2662
CCC(C)(C)c1ccc(CC(=O)O)cc1,0,15,3.0013
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(N)C(C)C(O)C1(C)O,0.03,51,1.54380000000001
CCCOc1ccc(CC(=O)O)cc1,0.01,14,2.1025
Nc1ccc2c(n1)[nH]c1ccccc12,0.01,14,2.2983
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,0.01,19,2.19162
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,0.01,19,2.0576
Clc1cccc2c1CCNCC2,0.01,12,2.0282
c1ccc(C[n+]2cccc3ccccc32)cc1,0,17,3.1756
O=C(c1ccccc1)c1ccc(N=C=S)cc1,0,17,3.6519
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0,24,4.1482
CC(C)Oc1ccc([N+](=O)[O-])cc1,0,13,2.382
CCOP(=O)(OCC)Oc1ccc(SC)cc1C,0,18,4.27682
CCOP(=S)(OCC)Oc1ccc(SC)cc1Cl,0,18,4.7382
CCCCCCCCn1sccc1=O,0,14,3.2703
O=C(O)Cc1n[nH]oc1=O,,10,-1.01
O=NN1CCSCC1,0.19,8,0.7166
CC(=O)Nc1cccc2nccnc12,0.03,14,1.5882
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0,18,7.274
Cn1cnc([N+](=O)[O-])n1,,9,-0.2767
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,0.03,22,1.4886
CC[n+]1cccc2ccccc21,0.01,12,2.1472
FC(F)OC(Cl)C(F)(F)F,0,10,2.3528
CCOP(=O)(OCC)Oc1c(Cl)cc(SC)cc1Cl,0,19,5.2752
CSCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,0.04,24,1.3922
OC(c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl,0,22,4.0676
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.95,25,0.0237000000000004
CCOP(=O)(OCC)Oc1ccc(SC)c(Cl)c1,0,18,4.6218
CCNC(=O)c1cccc(C)c1,0.02,12,1.74472
CCNC(=O)c1ccc(C)cc1,0.02,12,1.74472
Clc1cc(Br)cc(Cl)c1N=C1NCCN1,0,15,2.9362
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,0.31,21,0.5025
CC(=O)C=Cc1cccc(Br)c1,0,12,3.0513
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)s1,0.01,29,1.98142
O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,,28,-0.944499999999999
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CBr)C2SC1,,22,-0.317
Oc1cccc(-c2ccccc2O)c1,0,14,2.7648
CNC(=O)N1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,0.01,25,2.1182
Cc1cccc2nc(N)nc(N)c12,0.08,13,1.10262
COc1cccc2nc(N)nc(N)c12,0.16,14,0.8028
O=C(Nc1ccccc1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],0,24,2.5753
Nc1ccc(S(=O)(=O)c2ccccc2N)cc1,0.02,17,1.6838
COc1cccc(NC=O)c1,0.05,11,1.2635
CN(C)C(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],0.09,20,1.0248
COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,0,26,2.3863
CC(=O)C=Cc1ccc(OC(C)=O)cc1,0.01,15,2.2141
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,0,20,2.9464
Nc1n[n+]([O-])c2ccccc2[n+]1[O-],,13,-0.9162
CC(C)NCC(O)COc1ccccc1C1CC1,0,18,2.3017
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,0,14,3.9706
O=C1NC(=S)SC1=CC=Cc1ccc([N+](=O)[O-])o1,0.01,18,2.2328
Cc1nnc(C)s1,0.07,7,1.15494
O=C(CN1CCCCC1)Nc1ccc(Cl)cc1,0,17,2.7644
CNC1=NC(=O)C(=CC=Cc2ccc([N+](=O)[O-])o2)S1,0.01,19,1.9337
CCNC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,0.02,18,1.7676
CCCNC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,0.01,19,2.1577
CC(C)NC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,0.01,19,2.1561
COC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],0.29,17,0.5415
CCOc1cncnc1,0.13,9,0.8753
CC(=O)CNc1ccccc1C(N)=O,0.16,14,0.7864
CC(C)N1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,0,19,2.6325
O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,0.03,16,1.5117
C=CCOC1=NS(=O)(=O)c2ccccc21,0.05,15,1.3381
NC(=O)N(CCCN(N=O)C(N)=O)N=O,,15,-0.4993
NC(=O)N(CCCCCCN(N=O)C(N)=O)N=O,0.21,18,0.671
CCC1(C)C(=O)NC(=O)NC1=O,,12,-0.2313
O=C(c1ccncc1)c1ccc([N+](=O)[O-])cc1,0.01,17,2.2208
O=C(O)c1ccccc1Nc1cccc([N+](=O)[O-])c1,0,19,3.0366
COc1cccc(Nc2ccccc2C(=O)O)c1,0,18,3.137
CC(=O)c1cccc(Nc2ccccc2C(=O)O)c1,0,19,3.331
COc1nnccc1N(C)C,0.28,11,0.5512
COc1cc(Cc2cnc(N)nc2N)cc(OCc2ccccc2)c1OC,0,27,2.828
O=C(Cc1ccccc1)Nc1ccc(Cl)c(Cl)c1,0,18,4.1746
NC(=O)NN=CCCc1ccccc1,0.05,14,1.2733
Brc1cc(Br)c(Br)c(-c2c(Br)c(Br)cc(Br)c2Br)c1Br,0,20,9.4536
CCCCCCc1ccncc1,0,12,3.2044
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,0.95,28,0.0217000000000012
COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,0,20,2.3518
CCc1cc(NC(C)=O)ccc1O,0.01,13,1.913
Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,0,17,6.0925
CC(C)c1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,0,26,6.45490000000001
Cc1ccc(F)cc1NC1=NCCN1,0.03,14,1.50522
CC(=O)Oc1c(Cl)cccc1Cl,0,12,2.9187
CCCCCCCCCCCCCc1cccc(O)c1O,0,21,5.95130000000001
CCCOP(N)(=O)SCCC,0,11,2.623
CNP(=O)(OC)SC,0.05,8,1.3233
CON(C)C(=O)Nc1cccc(F)c1,0.01,14,1.8508
COc1cccc(NC(=O)N(C)C)c1,0.02,14,1.7887
Oc1c(F)cccc1F,0.02,9,1.6704
CC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0.03,22,1.5853
CCc1ccc(NC(=O)OC)cc1,0,13,2.4273
CCN(CC)C(=O)SCc1ccc(Cl)cc1,0,16,4.035
CN1CC=C(c2ccccc2)CC1,0,13,2.4055
CCOC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,0,21,3.21338
CCOC(=O)C(C#N)=NNc1ccc(Cl)c(C(F)(F)F)c1,0,21,3.21338
COC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,0,17,2.45788
CCOC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,0,18,2.84798
COC(=O)C(C#N)=NNc1ccc(S(=O)(=O)C(F)(F)F)cc1,0.04,22,1.44458
CCOC(=O)C(C#N)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.04,22,1.35758
COC(=O)C(C#N)=NNc1c(Cl)cc(C(F)(F)F)cc1Cl,0,21,3.47668
COC(=O)C(C#N)=NNc1cccc(C(F)(F)F)c1,0.01,19,2.16988
COC(=O)C(C#N)=NNc1ccc(C(F)(F)F)cc1,0.01,19,2.16988
COC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,0,20,2.82328
COC(=O)C(C#N)=NNc1ccc(C(F)(F)F)cc1[N+](=O)[O-],0.01,22,2.07808
COC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,0,20,2.76298
CC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,0,19,3.23928
CC(=O)C(C#N)=NNc1ccc(Cl)cc1,0.01,15,2.22048
CC(=O)C(C#N)=NNc1ccccc1Cl,0.01,15,2.22048
CC(=O)C(C#N)=NNc1cccc(Cl)c1,0.01,15,2.22048
CC(=O)C(C#N)=NNc1ccc(Cl)c(Cl)c1,0,16,2.87388
CC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,0,16,2.87388
CC(=O)C(C#N)=NNc1ccc(Cl)cc1C,0,16,2.5289
CC(=O)C(C#N)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.04,20,1.38348
CC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,0,19,3.17898
CC(C)(C)C(=O)C(C#N)=NNc1cccc(Cl)c1,0,18,3.24668
CC(C)(C)C(=O)C(C#N)=NNc1ccc(Cl)cc1C(F)(F)F,0,22,4.26548
CCOC(=O)C(C#N)=NNc1cc(Cl)c(Cl)cc1Cl,0,19,3.50138
CC(C)(C)C(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,0,22,4.26548
CC(C)(C)C(=O)C(C#N)=NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,25,4.63088
CC(C)(C)C(=O)C(C#N)=NNc1cc(Cl)c(Cl)cc1Cl,0,20,4.55348
N#CCNc1ccccc1C(=O)O,0.05,13,1.32028
COc1ccccc1NCC#N,0.02,12,1.63068
COC(=O)C(C#N)=NNc1ccccc1C(F)(F)F,0.01,19,2.16988
Clc1cccc(Cl)c1Oc1ccccc1,0,15,4.7857
Nc1cn[nH]c1,,6,-0.00809999999999988
CCCOC(=O)CNC(=O)CCCCSc1ncnc2nc[nH]c12,0.02,24,1.6847
CCNC(=O)NC(=O)c1ccccc1,0.07,14,1.1459
O=c1[nH]c(=O)n(C2CCC(CO)O2)cc1Br,,16,-0.0310000000000003
NC(=O)c1ccncn1,,9,-0.4245
O=[N+]([O-])C=Cc1ccsc1,0.01,10,1.9955
Cc1ncc([N+](=O)[O-])n1CCCS(C)(=O)=O,0.29,16,0.53442
CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,0.83,16,0.0792999999999998
c1ccc(Sc2cccnc2)cc1,0,13,3.2328
COc1cc2c(cc1OC)C13CCN4CC5CCOC6CC(=O)N2C1C6C5CC43,0.01,29,2.1896
O=C1CN=C(c2c(F)cccc2F)c2cc(Cl)ccc2N1,0,21,3.4077
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0,23,4.23352
Cc1nnc(SCc2ccccc2)o1,0,14,2.67032
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0,22,3.58012
Cc1ccc(C(=O)N(N)c2ccccc2)cc1,0,17,2.51552
CC(C)(C)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,0.69,22,0.1628
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],0,22,2.9502
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],0,24,3.7304
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.01,31,2.07812
CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC,0,25,3.9123
CC(C)NCC(O)COc1cccc(CC(N)=O)c1,0.35,19,0.452099999999999
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.35,19,0.4521
CN1C(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O,0.11,22,0.9672
CC(=O)c1ccccc1OC(=O)N(C)C,0.01,15,1.9496
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,0,19,2.52732
NNC(=O)c1ccnc(I)c1,0.51,11,0.2897
Nc1nc(N)nc(-c2ccccc2[N+](=O)[O-])n1,0.24,17,0.6112
Nc1nc(N)nc(-c2cccc([N+](=O)[O-])c2)n1,0.24,17,0.6112
Nc1nc(N)nc(-c2ccc([N+](=O)[O-])cc2)n1,0.24,17,0.6112
Nc1nc(N)nc(-c2ccccc2Cl)n1,0.04,15,1.3564
NNC(=O)c1ccccc1Br,0.09,11,1.0526
COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,0,24,2.3827
COCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,22,3.1279
COCN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,0,23,3.7813
CSCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,22,3.8445
CCCc1ssc(=S)c1CC,0,11,4.05399
CN(C)c1cccc2cccnc12,0.01,13,2.3008
COc1cccc(N2CCN(CCN(C)C)C2=O)c1,0.03,19,1.4988
CN(C)c1ccc(N(C)C)nn1,0.25,12,0.6086
Cc1ccc(C)c(C)n1,0.01,9,2.00686
CC(=O)Oc1ccccc1F,0.02,11,1.751
O=[N+]([O-])c1ccc(Br)c(Cl)c1,0,11,3.0107
CC(=O)NC(Cc1ccccc1)C(=O)NCC(N)=O,,19,-0.664699999999999
CC1Cc2ccccc2CN1,0.02,11,1.7208
Cc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,0,20,2.33042
COc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,0.01,21,2.0306
O=C(CNC(=O)c1ccccc1)Oc1ccc(F)cc1,0.01,20,2.1611
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,0,27,7.26570000000001
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0,46,2.7529
NNC(=O)c1ccnc(Br)c1,0.36,11,0.4476
CCCCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,0,21,2.5583
NS(=O)(=O)c1nc2ccc(O)cc2s1,0.22,14,0.6493
Nc1c(-c2ccccc2)no[n+]1[O-],0.28,13,0.5572
CCSCc1ccccc1OC(=O)NC,0,15,2.6579
COc1cc(CC(=O)O)ccc1OCc1ccccc1,0,20,2.9013
Nc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,0.02,20,1.6042
Nc1no[n+]([O-])c1-c1ccccc1,0.28,13,0.5572
N=C(N)NN=Cc1ccc([N+](=O)[O-])cc1,0.39,15,0.41177
O=C(NO)Nc1ccc(Cl)cc1,0.01,12,1.8507
CON(C)C(=O)Nc1cccc(O)c1,0.04,14,1.4173
Nc1nc(N)nc(-c2cccc(Br)c2)n1,0.03,15,1.4655
CC1NC(=Nc2ncc([N+](=O)[O-])s2)OC1(C)C,0.01,17,1.8257
O=C1CC(=O)N(Cc2ccccc2)C1,0.1,14,0.988
CN(C)c1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,0,21,2.5421
CN(C)c1ccc2c(c1)C(c1ccccc1Cl)=NCC(=O)N2C,0,23,3.2198
CN1C(=O)CN=C(c2c(Cl)cccc2Cl)c2cc(Cl)ccc21,0,22,4.4606
c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,0,16,4.1544
O=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,0,18,2.4576
O=C1NC(=O)N(Cc2ccccc2)C1=O,0.54,15,0.265
CNC(=O)OCc1ccccc1,0.03,12,1.5426
Cc1ccccc1-c1nc(N)nc(N)n1,0.1,15,1.01142
Nc1nc(N)nc(-c2cccc(C(F)(F)F)c2)n1,0.02,18,1.7218
Cc1cn(C2CC(N=[N+]=N)C(CO)O2)c(=O)[nH]c1=O,,19,-0.95621
C=Cn1c([N+](=O)[O-])cnc1C=Cc1ccc(C(=O)O)cc1,0,21,2.7604
Nc1nc(N)nc(-c2cccc(F)c2)n1,0.14,15,0.8421
Nc1nc(N)nc(-c2ccc(F)cc2)n1,0.14,15,0.8421
Nc1nc(N)nc(-c2ccccc2Br)n1,0.03,15,1.4655
NCCCc1ccncc1,0.11,10,0.9729
COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,0,24,3.8602
COP(=O)(NC(C)=O)SC,0.06,10,1.24
CSc1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O,,24,-0.0955000000000002
Cc1c(O)c(=O)ccn1C,0.4,10,0.39932
CCn1ccc(=O)c(O)c1C,0.13,11,0.88222
CCCn1ccc(=O)c(O)c1C,0.05,12,1.27232
Cc1c(O)c(=O)ccn1C(C)C,0.04,12,1.44322
CCCCn1ccc(=O)c(O)c1C,0.02,13,1.66242
CCCCCn1ccc(=O)c(O)c1C,0.01,14,2.05252
CCCCCCn1ccc(=O)c(O)c1C,0,15,2.44262
Cc1c(O)c(=O)ccn1CCO,,12,-0.14538
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,0,56,2.8722
CN(C)C(=O)c1cccs1,0.04,10,1.4499
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,0,18,6.1982
c1cc2ccc3cccc4sc(c1)c2c34,0,15,4.6455
CC(=O)NC(C)C(=O)NC(C)C(N)=O,,14,-1.499
CC(=O)NC1CC(=O)N(c2ccccc2)C1=O,0.35,17,0.4546
CCN1CCN(CC)C1=S,0.12,10,0.9287
CCCN1CCCN(CCC)C1=S,0.01,13,2.099
O=Nc1c(Br)cc2ccccc2c1O,0,14,3.7058
Cc1cc(Br)cnc1NS(=O)(=O)c1ccc(N)cc1,0,19,2.53552
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)c(Br)c1,0,19,2.53552
C1=C(c2ccccc2)CCCC1,0,12,3.644
O=C1CCC(=O)N1c1cccc([N+](=O)[O-])c1,0.06,16,1.2482
CN1CCN=C1Nc1ncc([N+](=O)[O-])s1,0.17,15,0.7646
CCN1CCN=C1Nc1ncc([N+](=O)[O-])s1,0.07,16,1.1547
CC1CN(C)C(=Nc2ncc([N+](=O)[O-])s2)N1,0.11,16,0.9623
CN1CCN(C)C1=Nc1ncc([N+](=O)[O-])s1,0.12,16,0.916
CC1CNC(=Nc2ncc([N+](=O)[O-])s2)N1C,0.11,16,0.9623
CCCCCC(CCC)C(=O)O,0,12,3.0676
COC1CC(OC2CCC3(C)C2CCC2C3CCC3(C)C(C4=CC(=O)OC4)CCC23O)OC(C)C1O,0,36,3.7493
CCCCCCCCCCCCCCCC(=O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,0,34,3.4692
N#Cc1cn[nH]c1,0.52,7,0.28138
CC(=O)Nc1c(I)c(C(=O)NC2C(O)OC(CO)C(O)C2O)c(I)c(N(C)C(C)=O)c1I,,32,-0.0288000000000006
OCCCNc1ccccc1,0.03,11,1.4809
CC(=O)Nc1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,0.49,31,0.3092
O=[N+]([O-])c1cc([N+](=O)[O-])c2n[nH]cc2c1,0.04,15,1.3793
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,0,17,2.3388
CCCCCCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,0,23,3.3385
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(OC=O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0.01,53,1.96630000000001
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(OC(C)=O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C,0,53,3.2415
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(OC=O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C,0,52,2.85140000000001
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(OC(C)=O)C1C,0,53,3.24150000000001
CC1=Nc2c(Cl)cccc2S(=O)(=O)N1,0.02,14,1.6818
CC1=Nc2cc(C)ccc2S(=O)(=O)N1,0.05,14,1.33682
CC1=Nc2ccc(C)cc2S(=O)(=O)N1,0.05,14,1.33682
CC1=Nc2ccc(F)cc2S(=O)(=O)N1,0.07,14,1.1675
CC1=Nc2cc([N+](=O)[O-])c(Cl)cc2S(=O)(=O)N1,0.03,17,1.59
CC1=Nc2c(C)cccc2S(=O)(=O)N1,0.05,14,1.33682
Cc1ccc(S(=O)(=O)CC(=O)c2ccccc2)cc1,0,19,2.65162
CN(C)c1ccncn1,0.29,9,0.5426
CN(C)c1cncnc1,0.29,9,0.5426
Cc1csc(Cl)c1NC1=NCCN1,0.01,13,2.08102
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0,22,2.9722
COc1cncnc1,0.33,8,0.4852
Cc1ncc([N+](=O)[O-])n1CCOC(N)=O,0.64,15,0.19502
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0,17,6.6206
CCCCn1c(=O)n(C)c(=O)c2[nH]cnc21,0.6,16,0.2234
O=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,0,20,2.7144
Fc1ncccn1,0.24,7,0.6157
CC(=O)Nc1cc(Cl)cc(Cl)c1,0,12,2.9518
FC(F)(F)c1cccc(C2CNCCO2)c1,0,16,2.3663
Clc1cc(Cl)c2c(Cl)ccc(Cl)c2c1,0,14,5.4534
Nc1ccn(C2OC(CCl)C(O)C2O)c(=O)n1,,17,-1.3165
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,,16,-1.62583
Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,0,23,10.0129
O=c1cc2ccccc2n[nH]1,0.12,11,0.9231
O=C1NC(c2cccc3ccccc23)Nc2ccccc21,0,21,3.6939
CC(C)(C)C1CCC(c2ccccc2)(N2CCCCC2)CC1,0,22,5.60410000000001
Nc1nnc(Cc2ccccc2)o1,0.06,13,1.2426
CN(CC(C)(C)C)N=O,0.02,9,1.6457
NNC(=O)c1ccccc1I,0.13,11,0.8947
Cc1cccc(C)c1OCC(C)N,0.01,13,2.02944
COc1cc(C)nc2ccccc12,0,13,2.55182
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0,21,3.0351
CNC(=NC#N)NC,,8,-0.73772
COc1c([N+](=O)[O-])ncn1C,0.46,11,0.3369
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,0,30,4.1066
O=C1CC(Oc2ccc3ccccc3c2)N1,0.01,16,2.0646
Cc1nc(N)nc(N)c1C12CC3CC(CC(C3)C1)C2,0,19,2.41722
BrC1C2CC3C(C2)C13,0.01,8,2.0357
CCCCNc1c(C)n(C)c(=O)n(-c2ccccc2)c1=O,0.01,21,2.05662
CCN(CC)c1c(C)n(C)c(=O)n(-c2ccccc2)c1=O,0.02,21,1.69082
Cc1c(N(C)C)c(=O)[nH]c(=O)n1-c1ccccc1,0.13,18,0.90022
CCOC(=O)c1cnc2n(c1=O)C(C)CCC2,0.05,17,1.3173
CCOC(=O)c1cnc2ccccn2c1=O,0.13,16,0.8712
CC1CCCc2nccc(=O)n21,0.07,12,1.1406
NS(=O)(=O)NC(=O)Cc1ccccc1,,14,-0.451199999999999
CNc1cnccn1,0.3,8,0.5183
Oc1c(Cl)cc(Cl)c(Cl)c1O,0,11,3.058
CCN(CC)c1c(C)n(-c2ccccc2)c(=O)n(C)c1=O,0.02,21,1.69082
